"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name","gene_id"
3773.30841037666,0.405879893752759,0.0506688428243128,8.01044332431453,1.14295679392093e-15,4.43075365140549e-13,"SEMA4B","ENSG00000185033.14_3"
1165.72422302708,-0.3201457230638,0.040040021358674,-7.99564316402258,1.2889920151459e-15,4.8580676837499e-13,"HEXIM1","ENSG00000186834.3_2"
321.105840717103,0.580027113892226,0.0753049114957249,7.70238092538166,1.33554051611321e-14,4.89746316827675e-12,"HIST1H2AJ","ENSG00000276368.1_2"
1826.29231326219,-0.270506009273628,0.0357226691085732,-7.57239075421463,3.66417324762677e-14,1.30830270062631e-11,"WDR43","ENSG00000163811.11_3"
3989.91103320767,0.260563917272574,0.0347481127255674,7.49864947574125,6.44786963118455e-14,2.24319731169005e-11,"H3F3B","ENSG00000132475.10_3"
406.068423742772,0.481293487763154,0.0643178913874215,7.48304208022092,7.26216152391458e-14,2.46332518891183e-11,"HIST4H4","ENSG00000197837.3_2"
1736.61969254947,-0.272575555679203,0.0367840349401676,-7.41015922050343,1.26147872187305e-13,4.17457153618868e-11,"RBM12B","ENSG00000183808.11_3"
378.992576596067,0.509025722142762,0.0693454307336856,7.34043637420937,2.12898564661292e-13,6.87763744124859e-11,"ZWINT","ENSG00000122952.16_4"
887.233051183068,0.419479186100603,0.0571729065102394,7.33702747866205,2.18389785272454e-13,6.89095955017828e-11,"INSIG2","ENSG00000125629.14_2"
308.328478076248,0.72553728170143,0.0996713086694449,7.27929924254973,3.35558616193052e-13,1.03474075102439e-10,"TROAP","ENSG00000135451.12_5"
440.339936686948,0.448419983306152,0.0619510372367451,7.23829661790037,4.54354902951552e-13,1.36993051627704e-10,"SCNN1A","ENSG00000111319.12_4"
1237.92152574197,-0.285096733738551,0.0394341723039834,-7.2296872758187,4.84107500599183e-13,1.42790664524559e-10,"AGO3","ENSG00000126070.19_2"
886.013175527174,0.600464223801347,0.083587406252933,7.18366857782811,6.78652636900524e-13,1.95914020797156e-10,"SPAG5","ENSG00000076382.16_4"
1041.16227569463,0.298026387244183,0.0431538382486548,6.9061385809285,4.98023495633886e-12,1.40774641432512e-09,"PLP2","ENSG00000102007.10_2"
4116.1894259298,0.224592256967717,0.0326321757379817,6.88254006631581,5.87946206826708e-12,1.62203440981456e-09,"BCL9L","ENSG00000186174.12_3"
217.034530363491,-0.600738114981063,0.0873142199264805,-6.88018647463026,5.97742633333786e-12,1.62203440981456e-09,"ZNF789","ENSG00000198556.13_2"
270.432781312729,-0.533029946740653,0.0778888082054206,-6.84347288168619,7.72959626245943e-12,2.05637572723627e-09,"EXOSC3","ENSG00000107371.12_3"
481.330481392409,0.403915452722922,0.0591765072101425,6.82560481794866,8.7555645224004e-12,2.28452883538324e-09,"TMEM30B","ENSG00000182107.6_3"
879.886676433847,0.306267492991438,0.045627052808488,6.71241016326312,1.91435667567316e-11,4.90075308972329e-09,"KRT7","ENSG00000135480.15_3"
813.514158981793,0.377194859046938,0.0567300702129992,6.64894045839744,2.95210381173806e-11,7.41743416993740e-09,"XDH","ENSG00000158125.9_2"
1385.04314602079,-0.251613397144547,0.0379863060005312,-6.62379219345594,3.50098855476833e-11,8.63662049292668e-09,"YIPF4","ENSG00000119820.10_3"
2473.45161723227,0.259267225907827,0.0391795086917247,6.61741901736986,3.6552433597672e-11,8.85613248309309e-09,"MYADM","ENSG00000179820.15_3"
632.127228882044,-0.333993873281072,0.0513351716134414,-6.50614116567247,7.71057732861e-11,1.83538795078211e-08,"NOP2","ENSG00000111641.11_4"
978.629410359222,0.281536282087521,0.0433582904467572,6.49325144480131,8.40033084951133e-11,1.96509808562362e-08,"ZC3H12A","ENSG00000163874.10_3"
1629.42025208304,-0.235966264173657,0.0365097546197401,-6.46310189239329,1.02578170164064e-10,2.35895019116274e-08,"PSMD11","ENSG00000108671.9_3"
216.90370044076,-0.558582412282335,0.0867499246563564,-6.43899593567435,1.20266420635574e-10,2.7196246586391e-08,"ADRBK2","ENSG00000100077.14_4"
214.891434089809,0.601421746805581,0.094089427712738,6.39202258346991,1.63705712583699e-10,3.64124443989446e-08,"RHOV","ENSG00000104140.6_2"
1229.46334713957,0.984126927123304,0.154351892185091,6.37586564823701,1.81932366026206e-10,3.98138442297349e-08,"ADM","ENSG00000148926.9_3"
359.414883111855,0.432145956395635,0.0678505569146789,6.36908488369598,1.90159351941647e-10,4.09536839229248e-08,"STMN3","ENSG00000197457.9_3"
309.542620458442,-0.455759521294008,0.0721301898828782,-6.31856816173714,2.63997851059343e-10,5.59675444245808e-08,"RNPC3","ENSG00000185946.15_3"
305.35371432115,0.530804178383651,0.0840418660823713,6.31594945623171,2.68507802044758e-10,5.60479055098965e-08,"NR4A1","ENSG00000123358.19_4"
517.451769062627,0.355520729720553,0.0566010321650316,6.28117043314619,3.36033508900184e-10,6.90803431629954e-08,"KLF4","ENSG00000136826.14_4"
746.371271068633,-0.297365949505786,0.0474417274885578,-6.26802532807234,3.65655318320932e-10,7.40479307310209e-08,"CSRNP2","ENSG00000110925.6_3"
9342.60934909876,0.271331366673511,0.044049031561754,6.15975782107994,7.28562757901692e-10,1.45369698517796e-07,"CPD","ENSG00000108582.11_3"
2335.70628197247,0.214036290992001,0.0348459333057076,6.14236069139646,8.13039749284781e-10,1.59874250989796e-07,"CTSB","ENSG00000164733.20_3"
3052.37510587248,0.216956313962911,0.0353670874958708,6.13441279235224,8.54743153076901e-10,1.65673644299248e-07,"TIMP2","ENSG00000035862.12_3"
862.552960100125,0.280004340488466,0.045669865324713,6.13105246747791,8.72996064770878e-10,1.66828318405793e-07,"PLAUR","ENSG00000011422.11_4"
468.158563755395,0.431767811884606,0.0709917023178518,6.08194757679493,1.1873139247111e-09,2.23742712923336e-07,"PAPSS2","ENSG00000198682.12_3"
2213.83662861578,-0.224671271938839,0.0370942076241537,-6.05677506890714,1.38877566048796e-09,2.58122029609597e-07,"DIDO1","ENSG00000101191.16_3"
459.126361748224,-0.362846548247057,0.059970274922513,-6.05043996739863,1.44450785270566e-09,2.64852466831222e-07,"PBX1","ENSG00000185630.18_3"
693.71001727191,-0.298950915589288,0.0495006525569484,-6.03933281981197,1.54752755356026e-09,2.79958051289409e-07,"PHF23","ENSG00000040633.12_3"
1304.08622154149,-0.236125394254675,0.0392207327981192,-6.02042280724542,1.73962054439538e-09,3.10568046662585e-07,"GAN","ENSG00000261609.5_3"
1070.90843043953,0.701259507161497,0.117162239550715,5.98537130948194,2.15896766507695e-09,3.80426925711222e-07,"C10orf10","ENSG00000165507.8_3"
512.916369378225,0.667779599783449,0.111608507827816,5.98323203831079,2.1875278341434e-09,3.8051766222638e-07,"AMOTL2","ENSG00000114019.14_4"
1185.8981909478,0.235472079701681,0.0397440829039418,5.92470784319765,3.12853092536579e-09,5.36986101151304e-07,"SRSF7","ENSG00000115875.18_3"
2959.59161757927,0.198380263980833,0.0335045827965352,5.92098893412719,3.20011395076273e-09,5.36986101151304e-07,"IRF2BP2","ENSG00000168264.10_2"
291.161558494485,-0.438059296503701,0.0739877717226697,-5.92069860065108,3.20576902957368e-09,5.36986101151304e-07,"CLN8","ENSG00000182372.9_3"
1738.85447906897,0.220380170835688,0.0373635927446044,5.89825963316959,3.67355617725705e-09,6.07839148939313e-07,"C15orf48","ENSG00000166920.12_3"
1334.78749490793,-0.228787415455586,0.0388414022686489,-5.89029751998047,3.85500943432874e-09,6.30177927770752e-07,"SYNJ2","ENSG00000078269.14_4"
281.007484402896,0.483296476364545,0.0833701331961741,5.7969977716999,6.75125879644412e-09,1.09048903988278e-06,"LEPR","ENSG00000116678.19_4"
289.957212920451,-0.429756847148943,0.0744202981895544,-5.77472621856901,7.70783101445673e-09,1.2222809734502e-06,"PTPN21","ENSG00000070778.12_2"
1317.33660733528,0.215734665290608,0.0373639963953067,5.7738648459378,7.74735876449862e-09,1.2222809734502e-06,"SEPN1","ENSG00000162430.16_4"
381.497782275661,-0.372090988632123,0.0645563558473998,-5.76381649409831,8.2232824746888e-09,1.28245398409859e-06,"SLC35E3","ENSG00000175782.9_2"
1668.84499669784,-0.204736665939855,0.036022331418831,-5.68360397219673,1.31885482465549e-08,2.03343434783247e-06,"UGDH","ENSG00000109814.11_3"
946.47047945877,-0.246303336456639,0.0435318643160482,-5.65800110623423,1.53146148795047e-08,2.33470443466426e-06,"MAX","ENSG00000125952.18_3"
2143.52837265594,-0.180944896035649,0.0320234220647219,-5.65039225570413,1.60082119838348e-08,2.41332689107412e-06,"MDN1","ENSG00000112159.11_2"
798.668081501625,0.255109536227854,0.0453754064023198,5.62219837693424,1.88542573760271e-08,2.8111490558015e-06,"MAN2B2","ENSG00000013288.8_3"
1042.71399353588,0.261631087106194,0.046623926312234,5.6115198311289,2.00557299084403e-08,2.95778416736651e-06,"HIST1H2BD","ENSG00000158373.8_3"
1896.71360346954,0.326351539669169,0.0582145969351262,5.60600874782062,2.07045502227917e-08,3.02063803680471e-06,"CFB","ENSG00000243649.8_3"
90.6356419326643,2.23803092031299,0.399873153000593,5.59685216053919,2.18278687727449e-08,3.1506438671128e-06,"RP11-1212A22.4","ENSG00000233024.3"
408.272426115521,0.388900670760519,0.0695775517851331,5.58945609298683,2.27781950834366e-08,3.25320579886387e-06,"FAM83A","ENSG00000147689.16_4"
317.749537673311,0.405398672613761,0.0726773239406767,5.57806273858776,2.4321194284482e-08,3.43739545887346e-06,"NR4A2","ENSG00000153234.13_3"
658.901153019204,0.335000677436405,0.0602104532729726,5.56382918955338,2.63918287185366e-08,3.69159105209386e-06,"UFL1","ENSG00000014123.9_2"
1022.74688607195,-0.229061274910236,0.0415258790707672,-5.51610899121188,3.46587363525362e-08,4.79846668195113e-06,"AMD1","ENSG00000123505.15_3"
6717.54846093173,0.178825868355068,0.0328682989014898,5.44067914469897,5.30778348155827e-08,7.27434406846289e-06,"GLG1","ENSG00000090863.11_3"
895.783252788241,-0.242974603798371,0.0448713932183634,-5.41491106852762,6.13191750097496e-08,8.31978566532283e-06,"ATP6V0E1","ENSG00000113732.8_3"
1340.18443110032,-0.197439664331792,0.0367363288215847,-5.37450721575056,7.67924083003978e-08,1.03160336219782e-05,"TMEM2","ENSG00000135048.13_5"
257.88973140303,0.444012299263445,0.0826808539379732,5.37019488933365,7.86515973697521e-08,1.04622046383608e-05,"TCF19","ENSG00000137310.11_2"
2772.21310334705,0.229518210369708,0.0432470102900136,5.30714629359493,1.11354804651489e-07,1.46685630049651e-05,"LOXL2","ENSG00000134013.15_3"
451.213488431272,-0.3455862079854,0.0651676604840858,-5.30303229267826,1.13894764205694e-07,1.4858886160989e-05,"ZNF776","ENSG00000152443.12_3"
557.291727587829,-0.284720595554941,0.0538882058014406,-5.28354194244354,1.26709837077892e-07,1.63733244711699e-05,"ANKRD13C","ENSG00000118454.12_2"
11641.0525411848,0.178615103515288,0.0338664897942745,5.27409556172794,1.33412380429946e-07,1.7076784695033e-05,"MET","ENSG00000105976.14_3"
2763.01504938622,0.179604218270288,0.0343240109366602,5.23261161411819,1.67131670755225e-07,2.1192920643055e-05,"B4GALT1","ENSG00000086062.12_2"
2281.73874154479,0.189426611711425,0.0363489141737344,5.2113416870181,1.87479789432355e-07,2.35530165094277e-05,"TSC22D1","ENSG00000102804.14_4"
219.684990400165,-0.474183691021861,0.0910563261536185,-5.20758645831899,1.9131270512074e-07,2.38140438814514e-05,"SLC36A1","ENSG00000123643.12_3"
1100.29995417753,-0.214927698165867,0.0415092832394417,-5.17782243856345,2.24490735014171e-07,2.76899117515662e-05,"PLEKHA5","ENSG00000052126.14_3"
216.130822930447,-0.453166738249299,0.0881790932945129,-5.1391630523547,2.75964861364113e-07,3.3732353504399e-05,"UBE2D4","ENSG00000078967.12_3"
1708.28580959321,-0.184575426907583,0.0359422404935578,-5.13533448034954,2.81642663207029e-07,3.4118996914223e-05,"PPP4R3B","ENSG00000275052.4_3"
2351.52604861291,0.176301423683012,0.0343672273821498,5.12992863004662,2.89852052053352e-07,3.48027667456627e-05,"FKBP9","ENSG00000122642.10_3"
369.180716450038,0.344051280832971,0.0671389301846721,5.12446772515775,2.98379452471914e-07,3.55123895713941e-05,"IER3IP1","ENSG00000134049.5_4"
5172.26892412893,-0.154984896807209,0.0302802711957794,-5.11834573095936,3.0822720302076e-07,3.63654494833537e-05,"NFAT5","ENSG00000102908.20_4"
146.524871861704,-0.659817059875623,0.129011467767622,-5.1144062717285,3.14729316372908e-07,3.68124772805829e-05,"IKBKE","ENSG00000263528.7_2"
1333.31185941831,2.53847052294006,0.498539421690072,5.09181503507692,3.54651995170376e-07,4.11275065852279e-05,"FOS","ENSG00000170345.9_3"
1736.09763995533,0.473541762963335,0.0935012923847853,5.06454778201965,4.09370952704182e-07,4.70707210702571e-05,"CITED2","ENSG00000164442.9_3"
490.623472222199,-0.288370283855877,0.057236735045203,-5.0382028888988,4.69923172115867e-07,5.35791394896478e-05,"CLK4","ENSG00000113240.12_3"
1927.85049624639,0.182565784709489,0.0369517661755867,4.9406511137242,7.78621209584147e-07,8.80361047636475e-05,"NCSTN","ENSG00000162736.16_3"
101.32141462962,1.34896200488621,0.274759074269529,4.90961766584978,9.12541322610727e-07,0.000102325294753573,"CTGF","ENSG00000118523.5_2"
834.689228543616,0.240736709274049,0.0491449799240004,4.89850051106609,9.65707876877261e-07,0.000106662072384527,"PIM1","ENSG00000137193.13_2"
200.848962868031,-0.45778119434582,0.0934581109209241,-4.89825002704317,9.66939482849114e-07,0.000106662072384527,"ZNF594","ENSG00000180626.9_3"
1360.98179647146,-0.21915321203873,0.0447947667158844,-4.89238426954497,9.96216967110878e-07,0.000109005417820648,"ZFC3H1","ENSG00000133858.15_2"
170.195985706751,0.557179679840712,0.114230973161878,4.87765852306208,1.07352564214902e-06,0.000116524767301423,"E2F8","ENSG00000129173.12_2"
1697.501160526,0.276384160808322,0.0567328234828045,4.87167998772514,1.10653293528144e-06,0.000119154276713481,"ICAM1","ENSG00000090339.8_2"
371.698150645274,-0.317430867181132,0.0651859672423286,-4.86961965297046,1.11813260772526e-06,0.000119455300957609,"SDCCAG8","ENSG00000054282.15_2"
1487.67266478832,-0.204310949780615,0.0425016161032031,-4.80713366956456,1.53109624327132e-06,0.000162130940725278,"PSME3","ENSG00000131467.10_3"
949.303475436616,-0.213829028705407,0.0444941279665046,-4.80578086318218,1.54148668584617e-06,0.000162130940725278,"TRAPPC10","ENSG00000160218.12_2"
292.096026795337,1.00802485403366,0.210262229386445,4.79413186560005,1.63380784863282e-06,0.000170519268386539,"PPP1R3C","ENSG00000119938.8_2"
5234.94673380964,-0.161238142957575,0.0336638059404968,-4.78965875820979,1.67065176479555e-06,0.000173033611791954,"CTTN","ENSG00000085733.15_2"
130.34363175663,0.597847488915626,0.125426006583266,4.76653530796053,1.8742089826649e-06,0.000192645965733313,"GCAT","ENSG00000100116.16_3"
5073.87286864593,0.164732802293874,0.0349512207064677,4.71322028141325,2.43832358714159e-06,0.00024874567240855,"TUBA1B","ENSG00000123416.15_4"
607.209227405953,0.28105135161623,0.0597071277302873,4.70716583262575,2.51184565357259e-06,0.000254333744982634,"DUSP5","ENSG00000138166.5_2"
191.534734074014,0.574673489193185,0.122411103166584,4.69461898738986,2.67104101309674e-06,0.000268449514560715,"PRDM1","ENSG00000057657.15_4"
3217.88233335871,0.158082123816177,0.0338904539920328,4.66450298521643,3.09363841365748e-06,0.000308635926444887,"STT3B","ENSG00000163527.9_2"
632.141404663134,0.278877649839339,0.0598912249190217,4.65640250665113,3.21782548858964e-06,0.000318682162256819,"C3orf58","ENSG00000181744.8_2"
427.813581472626,0.284787522625967,0.0615235045779256,4.62892230505587,3.6757363481918e-06,0.000361394136030916,"ORAI3","ENSG00000175938.6_4"
329.470700620788,0.329764601928701,0.0714295777669912,4.61663938437966,3.90004109814882e-06,0.000380688903738728,"ERAP2","ENSG00000164308.16_4"
1807.512050824,0.151364435592763,0.0328135787935653,4.6128597110671,3.97166380603298e-06,0.000384910960858968,"TMEM106B","ENSG00000106460.18_4"
43.0530096042192,2.03660257146432,0.44268607530208,4.60055711053161,4.21362472047355e-06,0.000405464256789965,"DHRS2","ENSG00000100867.14_3"
1855.72428994441,0.34956971422765,0.0760778118153161,4.59489706507666,4.32962943394913e-06,0.000413693043379027,"MAP3K20","ENSG00000091436.16_2"
1705.64507044964,-0.166771042611961,0.0363441346297627,-4.58866456199483,4.46090572877299e-06,0.000422803917049746,"GLS","ENSG00000115419.12_4"
571.18678752868,0.265683026576923,0.0579154091204761,4.58743244003072,4.48730572340533e-06,0.000422803917049746,"CNNM2","ENSG00000148842.17_2"
278.817547154525,-0.372855041054869,0.0818475074086226,-4.55548437404936,5.226500104021e-06,0.000489056230423151,"ZNF514","ENSG00000144026.11_4"
142.240553044666,0.614473590481421,0.13513142094299,4.54722955026616,5.43567020724498e-06,0.000505145023095204,"SDC2","ENSG00000169439.11_3"
319.761381492582,0.34811247630935,0.0766041541803853,4.54430285190049,5.51173655801922e-06,0.000508729534824523,"RP13-279N23.2","ENSG00000255275.3_5"
209.516389143831,0.407081037684703,0.0896098605069632,4.54281521454964,5.55079057987248e-06,0.000508872476943985,"EFEMP2","ENSG00000172638.12_3"
167.647570260893,0.491540216439678,0.108247503111021,4.54089195882461,5.60167336563367e-06,0.000510090632381997,"MCTP2","ENSG00000140563.14_3"
838.541799734961,-0.210011018889962,0.0462990853206256,-4.53596474823672,5.73407580840291e-06,0.000518666270456071,"LSG1","ENSG00000041802.10_3"
102.28104088086,0.617607999119743,0.136550983520279,4.5229113932235,6.09947788463936e-06,0.000548064343965476,"ODF3B","ENSG00000177989.13_3"
89.8783765037757,-0.662369077370547,0.146875408318237,-4.50973437251921,6.49088482985662e-06,0.000579396877444044,"CYP27C1","ENSG00000186684.12_2"
26.0515038368163,1.82721150552942,0.405449816882266,4.50662802015769,6.58659526080019e-06,0.000584097545742071,"UNC5A","ENSG00000113763.11_4"
423.021456182003,0.756720891331319,0.168247446557937,4.49766642414237,6.87033778364956e-06,0.000605303526289333,"HJURP","ENSG00000123485.11_4"
356.067340227136,0.324714423957664,0.0722543852522762,4.49404451818286,6.98830088715876e-06,0.000611724299593355,"CCNF","ENSG00000162063.12_3"
123.341273562234,0.559088293564654,0.124659701541508,4.48491602860522,7.29426548321747e-06,0.000634414064591632,"ANAPC15","ENSG00000110200.8_5"
923.425663269708,-0.199134824942073,0.0444502326323325,-4.47995011835383,7.46604852710514e-06,0.00064521876697938,"CCDC93","ENSG00000125633.10_3"
540.250933077629,-0.246390523352938,0.0550349177754917,-4.4769853996704,7.57044246410403e-06,0.000650099768056731,"RFWD2","ENSG00000143207.19_4"
326.436696269924,-0.331245383569892,0.0740230451664646,-4.4748953900097,7.64487328748912e-06,0.000652362520532405,"CDKN2AIPNL","ENSG00000237190.3_2"
692.588488927609,0.221356693840956,0.049565013135659,4.46598678860641,7.97005283273158e-06,0.000675860480215638,"DHRS3","ENSG00000162496.8_2"
3816.03153914811,0.147524176566394,0.0330914333360936,4.45807756551561,8.26979794163523e-06,0.000696923096100043,"ZFAND5","ENSG00000107372.12_2"
427.987113715066,0.287695124584363,0.064687785034226,4.44744126626294,8.68992086826549e-06,0.000725781937109593,"BARD1","ENSG00000138376.10_3"
635.110974653998,-0.223563752974032,0.0502761278956305,-4.44671780289314,8.71922580696224e-06,0.000725781937109593,"PPP1R12B","ENSG00000077157.21_4"
507.650022234421,-0.249899010346036,0.0562264358474825,-4.44451095964719,8.80920176469011e-06,0.000728800302093386,"ASNSD1","ENSG00000138381.9_3"
231.246038038902,-0.369905376998049,0.0836953710660298,-4.41966350452308,9.88547050031259e-06,0.000812885234837825,"TSGA10","ENSG00000135951.14_3"
272.14179275036,-0.337310269989018,0.0763858828352644,-4.41587185313377,1.00603673399233e-05,0.000821122842421719,"TRPV1","ENSG00000196689.11_4"
854.007197018384,0.247890902232841,0.0561489782300037,4.41487824083642,1.01066859289819e-05,0.000821122842421719,"IL4R","ENSG00000077238.13_3"
414.001913500697,-0.275956829345254,0.0626463414281341,-4.40499513705558,1.05786250951601e-05,0.000854349912447217,"REXO4","ENSG00000148300.11_2"
907.08182443302,0.194709652990528,0.044400879398406,4.38526568907367,1.15844295283077e-05,0.000930044614438334,"RNPEP","ENSG00000176393.10_4"
320.436858947822,-0.309009591475986,0.0706278180870162,-4.37518246840464,1.21330942124254e-05,0.000968363660436399,"DTD1","ENSG00000125821.12_4"
151.194984309695,0.542908129545543,0.124252039297854,4.36941021341386,1.24582549143267e-05,0.00098850060045371,"ZNF367","ENSG00000165244.6_2"
229.215759181865,0.371356014985906,0.0852999051277601,4.35353373992267,1.33960466886318e-05,0.0010567300085544,"DUSP8","ENSG00000184545.10_2"
128.14312543404,0.559250222204291,0.128570484358519,4.34975589455525,1.36289160004205e-05,0.00106888515776709,"SOCS1","ENSG00000185338.5_3"
764.090393930614,0.240769352479692,0.0554424152504113,4.34269234830828,1.40747165107227e-05,0.00109362534681243,"NBPF10","ENSG00000271425.7_1"
580.990408069249,-0.32207630069761,0.0741733359421067,-4.34221134329182,1.41055745645765e-05,0.00109362534681243,"NCOA5","ENSG00000124160.11_2"
664.375236459872,-0.213386518758083,0.0492242169897042,-4.33499061656411,1.45766340097863e-05,0.00112324592569457,"LYST","ENSG00000143669.13_3"
3876.10346991094,0.217471962390758,0.0501799919236946,4.33383813057311,1.46531934587219e-05,0.00112324592569457,"RPN2","ENSG00000118705.16_3"
2400.09839501311,0.153130653882323,0.0353589000633279,4.33075275554571,1.48600462868215e-05,0.00113270285404267,"ELMSAN1","ENSG00000156030.13_5"
2120.15039522046,0.167912769993958,0.0390507037547525,4.29986540187571,1.70901874748865e-05,0.00129262804900562,"GLT25D1","ENSG00000130309.10_5"
702.706575450845,-0.209099576714013,0.0486378940486627,-4.29910835581835,1.71486622067373e-05,0.00129262804900562,"MAEA","ENSG00000090316.15_3"
1742.24195017251,0.254427295700522,0.0592397837940231,4.29487211812194,1.74794064028316e-05,0.00131027948106972,"TRIB1","ENSG00000173334.3_2"
1742.80995444801,-0.154766040489399,0.0360701564988071,-4.2906950097241,1.78114797097632e-05,0.00132783602583554,"RAB22A","ENSG00000124209.3_2"
91.1421832236476,-0.629002557173924,0.146998823356687,-4.27896321079844,1.87765891623248e-05,0.00139213531013346,"ANKAR","ENSG00000151687.14_3"
1290.70039443556,-0.166571983909421,0.0389616785916836,-4.27527739898188,1.90899454202652e-05,0.00140767597533782,"DNMT3A","ENSG00000119772.16_3"
